ASX Industrials Market - Weekly
"Trading data for the week ending Friday, September 18, 2015"
"XAO 5194.3 at 2015-09-18T17:03:05. Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:09 PM."



ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change [see notes],Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
RARI,-,.011,-,.008,-,-,-,-,-,-,-,p,Russell Aust Resp Inv,-,22.00,-,22.43,22.49,22.00,22.00,-1.92,25.42,21.85,
RVL,4.153,.221,.179,.019,-,-,-,-,-,-,-,p,Russell  Aust Value,-,28.01,+61,27.86,32.00,28.07,27.13,+.30,35.43,26.76,
RDV,51.925,2.785,2.183,.265,-,-,-,-,-,-,-,p,Russell High Div,-,28.45,+66,27.47,29.00,28.46,27.50,+.45,33.39,26.62,
RXP,230.724,76.536,37.432,.072,.08,6.56,5.40,9.7,1.25,4.32,2.38,f,RXP Services,-,.525,+3.5,.50,.53,.535,.45,+5.22,.695,.32,
SRH,3.000,1.484,2.159,.006,.13,1.19,-.23,-,-,-,-,,Saferoads Hldgs,-,.155,-1.5,.16,.175,.17,.155,-10.75,.215,.095,
SAI,2201.09,117.539,184.737,.955,-.88,-,18.60,24.2,16.50,1.13,3.66,p,SAI Global,-,4.51,+13,4.51,4.55,4.54,4.36,+1.05,4.63,3.49,
SLM,73.106,19.686,15.363,.104,.07,9.29,-61.30,-,7.50,-,11.54,f,Salmat,-,.65,+3.5,.64,.65,.65,.615,+3.77,1.63,.565,
SNC,58.155,6.079,7.802,.031,1.01,.85,1.48,58.1,4.00,.37,4.65,f,Sandon Capital Invest,-,.86,+.5,.865,.89,.885,.86,-1.34,1.00,.84,
SND,11.308,14.624,12.495,.049,.23,2.70,5.64,11.0,4.00,1.41,6.45,f,Saunders Int'l,-,.62,-,.62,.63,.62,.62,-1.92,.98,.51,
SCP,11784.8,398.763,307.348,1.406,1.77,1.10,22.90,8.5,11.40,2.01,5.88,,SCA Property Grp,-,1.94,+2,1.935,1.95,1.945,1.865,-.88,2.24,1.65,
SCD,47.912,1.777,.907,.011,.61,.98,5.53,10.8,-,-,-,,Scantech,-,.60,+3.5,.60,.65,.60,.59,+4.27,.76,.41,
SCG,81399.2,2505.86,994.775,20.658,3.11,1.25,44.48,8.7,20.65,2.15,5.32,,Scentre Grp,-,3.88,+13,3.86,3.88,3.89,3.74,+1.54,4.07,3.245,
SFC,4.220,.891,.742,.065,4.77,.97,25.20,18.3,25.00,1.01,5.42,f,Schaffer Corp,-,4.61,+2,4.61,4.65,4.61,4.53,-1.49,5.90,4.46,
SIE,-,.427,.408,-,-.15,-,.02,-,-,-,-,,SciGen,-,-,-,.008,.029,.008,.008,-1.92,.02,.008,
SDI,160.754,7.919,6.640,.071,.31,1.94,5.22,11.5,1.40,3.73,2.33,f,SDI,-,.60,+.5,.59,.60,.60,.585,-1.08,.71,.46,
SFG,4011.90,75.875,34.505,.058,.07,.93,-1.19,-,-,-,-,,Seafarms Grp,-,.065,+.8,.064,.065,.065,.058,+12.11,.103,.054,
SLK,2050.21,9.002,11.617,.235,.69,4.43,12.30,24.9,7.80,1.58,2.55,f,SEALINK Travel Grp,-,3.06,+46,3.04,3.06,3.20,2.61,+15.77,3.20,1.72,
SES,-,147.770,549.324,.018,.04,3.62,-20.00,-,-,-,-,,Secos Grp,X,.145,-,.145,.16,.145,.145,-1.92,.383,.096,
SDM,1700.90,24.582,40.281,.195,.58,1.48,7.30,11.8,7.30,1.00,8.49,f,Sedgman,-,.86,+6,.86,.87,.87,.79,+5.58,.89,.44,
SEK,6244.72,282.067,239.066,4.147,-.13,-,57.70,20.9,36.00,1.60,2.99,f,Seek,-,12.04,+8,12.03,12.14,12.20,11.40,-1.25,18.99,11.40,
SHV,1113.37,49.808,41.420,.857,3.35,3.55,82.90,14.4,50.00,1.66,4.20,,Select Harvests,-,11.90,+47,11.57,12.05,12.09,11.32,+2.19,13.64,5.56,
SEN,4532.25,566.289,133.376,.156,.01,14.50,.37,39.2,-,-,-,,Senetas Corp,-,.145,+.5,.14,.145,.15,.135,+1.65,.22,.038,
SRV,225.779,10.211,16.934,.692,2.31,3.04,34.00,20.7,22.00,1.55,3.13,p,Servcorp,-,7.03,+43,7.01,7.10,7.10,6.58,+4.59,7.10,4.87,
SSM,2037.90,62.126,64.291,.131,.18,1.89,3.03,11.2,1.50,2.02,4.41,f,Service Stream,-,.34,+4,.34,.345,.35,.305,+11.41,.38,.165,
SVW,2838.95,101.616,89.354,1.490,5.67,.89,-129.00,-,40.00,-,7.95,f,Seven Grp Hldgs,-,5.03,+22,4.97,5.04,5.09,4.71,+2.65,7.75,4.45,
SWM,28600.4,735.276,514.917,1.150,-,-,-181.10,-,10.00,-,13.16,f,Seven West Media,-,.76,+2,.755,.765,.78,.69,+.78,1.766,.665,
SWL,217.368,13.508,23.369,.114,.64,2.03,11.30,11.5,8.00,1.41,6.15,f,Seymour White,-,1.30,-4,1.235,1.31,1.35,1.22,-4.91,1.67,.97,
SGF,2437.92,35.588,54.973,.726,.03,99.67,16.67,17.9,10.84,1.54,3.63,f,SG Fleet Grp,-,2.99,+3,2.94,2.99,3.07,2.90,-.91,3.17,1.665,
SHR,24.000,.300,.085,.025,2.53,.79,-28.49,-,-,-,-,,Shearer (John) Hldgs,-,2.00,-,2.00,2.15,2.00,2.00,-1.92,2.20,1.20,
SHU,10.000,.119,.139,.044,.68,.51,5.20,6.7,4.00,1.30,11.43,,Shenhua Int'l,-,.35,-.5,.35,.35,.355,.35,-3.33,.60,.33,
SHJ,2049.67,31.792,15.818,.392,.79,2.87,17.23,13.2,3.75,4.59,1.65,,Shine,-,2.27,+7,2.19,2.29,2.27,2.14,+1.26,3.45,2.11,
SHP,2350.00,205.725,382.105,.007,-,-,-.45,-,-,-,-,,Shoply,-,.012,+.1,.011,.013,.012,.011,+7.17,.021,.011,
SHM,96.302,17.790,-,.081,-,-,-,-,-,-,-,,Shriro Hldgs,-,.85,-,.85,.89,.85,.82,-1.92,1.097,.82,
SSL,-,.019,.094,.038,7.73,-,8.53,-,-,-,-,,Sietel,-,-,-,4.71,5.75,4.80,4.80,-1.92,5.75,4.56,
SSLPA,-,-,-,-,-,-,-,-,5.00,-,-,,  5% cum pf,-,-,-,1.00,-,.97,.97,-1.92,1.02,.97,
SIP,12775.7,382.795,461.500,.849,.42,1.87,4.90,16.0,4.00,1.23,5.10,f,Sigma Pharmaceut,-,.785,+5.5,.775,.785,.785,.73,+5.61,1.01,.715,
SLX,797.594,36.756,89.796,.073,.37,1.16,-21.10,-,-,-,-,,Silex Systems,-,.43,+2.5,.43,.445,.445,.405,+4.25,.775,.40,
SIV,112.329,6.227,11.797,.274,2.66,3.32,51.90,17.0,36.00,1.44,4.07,f,Silver Chef,-,8.84,+65,8.53,8.84,8.88,8.11,+6.01,9.43,5.64,
SVA,62.615,8.374,9.851,.040,.11,3.91,-12.00,-,-,-,-,,Simavita,-,.43,-2,.41,.50,.45,.43,-6.37,.64,.38,
SIO,593.370,52.446,-,.210,.15,9.27,-6.02,-,5.30,-,3.81,f,Simonds Grp,-,1.39,-3,1.365,1.39,1.465,1.38,-4.04,1.785,1.20,
SGM,6641.79,188.526,145.867,2.173,9.19,1.15,53.69,19.7,29.00,1.85,2.74,f,Sims Metal Mgt,-,10.58,-71,10.55,10.87,11.29,10.56,-8.21,13.05,8.90,
SRX,970.547,79.052,35.648,1.917,1.36,24.66,71.40,47.0,20.00,3.57,.60,f,Sirtex Medical,-,33.54,+48,33.19,33.95,34.07,32.51,-.47,39.95,14.80,
SIT,273.150,20.767,8.036,.118,.01,24.00,.40,60.0,-,-,-,,Site Grp Int'l,-,.24,+1,.24,.25,.24,.23,+2.43,.37,.12,
SAM,-,2.888,1.617,-,.02,-,-14.13,-,1.00,-,-,f,SIV Asset Mgt,X,-,-,.03,.033,.03,.03,-1.92,.065,.021,
SKE,3297.77,247.283,147.480,.400,-,-,-7.08,-,17.00,-,10.03,f,Skilled Grp,-,1.695,+.5,1.69,1.695,1.70,1.66,-1.63,2.40,1.04,
SKT,4988.59,140.874,90.202,1.701,.24,18.21,39.04,11.2,27.96,1.40,6.40,,Sky Network TV,-,4.37,+14,3.99,4.60,4.41,4.21,+1.39,6.15,4.15,
SKC,3440.38,110.843,101.265,2.015,6.36,.54,19.48,17.6,15.93,1.22,4.64,,SkyCity Entertain,-,3.43,-2,3.40,3.76,3.525,3.37,-2.50,4.18,3.09,
SKB,119.458,30.606,-,.085,-,-,-,-,-,-,-,f,Skydive The Beach,-,.29,-1,.285,.29,.30,.29,-5.26,.395,.28,
SKF,131.113,23.545,-,.006,.03,5.17,-7.10,-,-,-,-,,Skyfii,X,.155,-2.5,.155,.165,.165,.155,-15.81,.265,.007,
SGH,12628.0,566.884,142.917,1.019,630.00,.00,35.10,8.3,9.00,3.90,3.10,p,Slater & Gordon,-,2.90,+14,2.86,2.91,2.90,2.55,+3.15,8.07,2.55,
SPZ,521.521,22.094,36.282,.039,.04,3.38,-1.84,-,-,-,-,,Smart Parking,-,.135,-1,.125,.135,.14,.135,-8.82,.17,.085,
SIQ,554.825,48.644,27.197,.327,.10,31.50,9.01,35.0,14.00,.64,4.44,f,Smartgroup Corp,-,3.15,+1,3.15,3.20,3.27,3.10,-1.60,3.29,1.215,
SMP,688.043,22.095,15.330,.027,-.06,-,.89,18.0,-,-,-,,Smartpay Hldgs,-,.16,+1,.155,.165,.16,.15,+4.74,.25,.13,
SMX,2448.17,30.249,36.135,.353,.29,17.69,24.50,20.9,17.00,1.44,3.31,f,SMS Management,-,5.13,+17,5.09,5.15,5.29,4.96,+1.50,5.29,3.12,
SOI,-,379.593,794.840,.002,-,-,-.13,-,-,-,-,,Soil Sub Tech,-,.001,-,.001,.002,.001,.001,-1.92,.002,.001,
SOO,271.936,8.389,16.213,.012,-,-,-1.16,-,-,-,-,,Solco,-,.032,+.3,.027,.032,.032,.027,+8.42,.04,.007,
SOM,57.582,9.691,9.781,.125,.25,9.80,1.26,194.4,-,-,-,,SomnoMed,-,2.45,-,2.40,2.50,2.50,2.45,-1.92,3.20,2.02,
SHL,7341.61,256.549,176.319,7.747,-2.70,-,90.50,21.3,70.00,1.29,3.63,p,Sonic Healthcare,-,19.26,+8,19.25,19.34,19.41,18.75,-1.51,23.73,16.81,
SOL,188.907,14.168,6.194,3.344,12.44,1.12,52.36,26.7,49.00,1.07,3.51,f,Soul Pattinson WH,-,13.97,+27,13.70,14.05,14.11,13.61,+.05,15.44,12.18,
SKI,15821.3,788.721,806.559,2.757,1.92,.98,5.17,36.4,11.75,.44,6.25,,Spark Infrastructure,-,1.88,+7,1.875,1.89,1.905,1.805,+1.94,2.29,1.70,
SPK,8243.67,290.055,304.859,5.228,.32,8.88,17.71,16.0,18.71,.95,6.59,,Spark New Zealand,-,2.84,-8,2.83,2.88,2.94,2.83,-4.66,3.35,2.35,
OZF,63.854,1.298,.995,.036,21.03,.94,198.67,10.0,155.27,1.28,7.82,p,SPDR 200 Financials,-,19.86,+56,19.00,21.30,19.93,19.17,+.98,24.58,18.68,
STW,297.089,28.452,22.421,2.850,51.94,.94,199.56,24.5,196.85,1.01,4.02,p,SPDR 200 Fund,-,48.94,+105,48.77,49.27,49.20,47.49,+.27,56.32,45.73,
OZR,5.317,1.259,.629,.019,7.96,.91,-123.36,-,29.20,-,4.04,p,SPDR 200 Resources,-,7.22,+11,6.60,8.00,7.25,6.95,-.38,9.93,6.56,
SFY,72.740,2.901,2.076,.424,53.30,.96,250.21,20.4,217.44,1.15,4.27,p,SPDR 50 Fund,-,50.96,+104,49.70,51.99,51.17,49.42,+.16,59.07,47.49,
BOND,17.966,.692,.459,.016,25.68,1.02,144.49,18.1,104.39,1.38,4.00,,SPDR Aust Bond,-,26.09,-14,26.00,28.94,26.16,26.00,-2.46,26.89,25.31,
DJRE,14.288,2.250,1.000,.054,.20,103.30,201.83,10.2,39.51,5.11,1.91,p,SPDR DJ Global Reit,-,20.66,+29,20.50,20.80,20.71,20.34,-.50,22.17,16.25,
WEMG,2.344,.842,.065,.007,18.34,.89,134.77,12.2,32.28,4.18,1.97,,SPDR Emerging Mkts,-,16.41,-39,16.66,16.75,16.52,16.41,-4.24,19.90,15.53,
WDIV,32.283,3.152,1.348,.071,-,-,-,-,-,-,-,p,SPDR Global Dividend,-,17.98,-12,17.92,18.10,18.04,17.70,-2.59,19.81,15.74,
GOVT,13.394,.282,.158,.005,25.45,1.02,147.98,17.5,108.23,1.37,4.18,,SPDR Govt Bond,-,25.87,-11,25.80,25.90,26.01,25.87,-2.35,26.76,25.02,
QMIX,32.797,.033,-,.003,-,-,-,-,-,-,-,,SPDR MSCI W Qmix,-,15.01,-,14.85,15.01,15.07,15.00,-,15.07,15.00,
SPY,.145,.045,-,.021,-,-,-,-,-,-,-,,SPDR S&P 500 ETF,-,278.31,+150,274.80,278.28,278.67,274.52,-1.38,289.79,212.42,
SLF,206.677,12.982,11.700,.560,11.32,1.00,185.52,6.1,42.89,4.33,3.79,p,SPDR Prop Fund,-,11.33,+5,11.20,11.55,11.34,11.12,-1.48,12.49,9.77,
SSO,2.612,.481,.789,.007,10.94,.97,14.36,73.9,18.16,.79,1.71,p,SPDR Small Ords,-,10.61,+27,10.29,10.62,10.61,10.32,+.69,12.13,10.06,
WXOZ,12.182,1.524,1.617,.148,.24,101.38,329.91,7.4,109.12,3.02,4.48,,SPDR World ex Aust,-,24.33,-12,24.25,25.10,24.42,23.95,-2.41,26.23,19.70,
WXHG,14.924,2.095,1.324,.075,.18,98.56,106.92,16.6,97.79,1.09,5.51,,SPDR Wldex AuHdgd,-,17.74,+19,17.00,17.72,17.74,17.43,-.84,20.45,16.55,
SYI,22.765,2.209,1.820,.150,-,-,157.05,17.5,216.06,.73,7.87,p,SPDR MSCI Au Sel HDY,-,27.45,+49,26.50,28.20,27.45,26.56,-.11,32.91,25.81,
SFH,75.026,11.521,19.503,.106,.24,2.29,-2.30,-,2.00,-,3.64,f,Specialty Fashion,-,.55,-1.5,.535,.56,.56,.55,-4.58,.905,.47,
SDA,255.403,17.349,8.341,.501,-.42,-,2.22,186.9,6.36,.35,1.53,f,SpeedCast Intl,-,4.15,-,4.14,4.15,4.21,3.99,-1.92,4.21,1.69,
SPO,60526.7,958.885,294.375,2.295,-.23,-,13.00,16.1,10.00,1.30,4.78,,Spotless Group,-,2.09,+18,2.08,2.10,2.09,1.905,+7.50,2.515,1.73,
SFL,52.465,5.304,-,.038,-,-,-,-,-,-,-,,Spring FG,-,.33,-1,.285,.33,.34,.33,-4.86,.505,.33,
SIX,-,15.605,37.253,.006,-,-,-.32,-,-,-,-,,Sprintex,-,.002,-,.001,.002,.002,.002,-1.92,.007,.001,
STS,597.327,14.627,10.090,.039,.89,.70,2.60,23.8,2.50,1.04,4.03,f,SRG,-,.62,-1,.62,.64,.63,.61,-3.51,.74,.49,
SFN,39.835,2.480,.336,.003,.06,3.58,-20.80,-,-,-,-,,Stanfield Funds,-,.215,+.5,.21,.22,.215,.21,+.46,.28,.12,
STL,4391.80,25.097,13.911,.008,.02,1.70,-3.74,-,-,-,-,,Stargroup,-,.034,-.1,.034,.035,.035,.03,-4.78,.077,.023,
SPL,886.781,60.960,87.051,.222,.09,7.72,-5.00,-,-,-,-,,Starpharma Hldgs,-,.695,-1,.695,.715,.73,.69,-3.34,.845,.41,
SDF,8041.16,323.402,174.610,1.100,.06,24.67,7.26,20.4,5.00,1.45,3.38,f,Steadfast Group,-,1.48,+2,1.45,1.495,1.485,1.43,-.55,1.685,1.327,
SST,.892,.016,.028,.558,11.46,1.57,155.79,11.6,63.53,2.45,3.53,,Steamships Trading,-,18.00,-20,16.00,18.80,18.20,18.00,-3.02,33.70,16.00,
SCU,184.998,.185,-,.004,-,-,30.99,.6,-,-,-,,Stemcell United,X,.18,+10.8,.105,.18,.22,.15,+148.1,.22,.072,
SBI,-,.235,8.040,.001,-.39,-,-17.10,-,-,-,-,,Sterling Plantations,-,-,-,-,.088,.016,.016,-1.92,.04,.015,
SXE,674.974,18.984,38.819,.054,.51,.67,-6.12,-,2.70,-,7.94,f,Sthn X Elect Engnr,-,.34,-2.5,.34,.37,.37,.31,-8.77,.58,.25,
SXL,7485.34,268.831,509.968,.723,-.47,-,-39.27,-,6.00,-,6.25,f,Sthn Cross Media,-,.96,+4.5,.96,.99,.98,.895,+3.00,1.205,.79,
SGP,50242.0,1625.73,1309.28,9.153,3.68,1.05,38.50,10.0,24.00,1.60,6.23,,Stockland,-,3.85,-,3.84,3.87,3.87,3.73,-1.92,4.82,3.73,
SKS,-,.115,3.015,.014,-,-,-12.26,-,-,-,-,,Stokes,-,.495,-,-,.495,.495,.495,-1.92,.50,.37,
SRY,-,1.002,-,.009,-,-,-,-,-,-,-,,Story-I,-,.071,-,.071,.075,.071,.071,-1.92,.18,.06,
SGO,-,16.842,3.420,.017,-3.25,-,-7.31,-,-,-,-,f,Stream Grp,-,-,-,.065,.079,.079,.079,-1.92,.218,.07,
SMN,1225.99,17.623,26.153,.065,.01,66.00,-.99,-,-,-,-,,Structural Monitor,-,.66,-1,.66,.685,.73,.635,-3.42,.73,.30,
SGN,1851.41,333.630,203.134,.262,-.21,-,-11.46,-,5.60,-,9.03,f,STW Comms,-,.62,+6.5,.585,.62,.62,.55,+9.79,1.235,.505,
SYP,-,27.103,12.528,.004,-,-,-.06,-,-,-,-,,Style,-,.007,-,.006,.007,.007,.007,-1.92,.011,.006,
SGU,44.100,4.260,.144,.008,-.02,-,-6.68,-,-,-,-,,Success Res Global,-,.07,+2.2,.039,.07,.07,.048,+43.91,.215,.034,
SUD,2200.30,318.849,383.539,.034,.01,3.00,-.33,-,-,-,-,,Suda,-,.03,+.1,.029,.03,.03,.028,+1.53,.075,.024,
SNZ,-,.364,3.748,.792,1.48,-,32.08,-,3.12,10.28,-,,Summerset Grp,-,-,-,2.80,-,3.61,3.61,-1.92,3.61,2.20,
SBN,4151.83,211.262,123.313,.012,.01,.90,-.17,-,-,-,-,,Sun Biomedical,-,.009,+.1,.007,.008,.009,.008,+10.58,.014,.005,
SBB,1407.27,90.773,508.231,.019,.12,.34,.77,5.3,-,-,-,,Sunbridge Grp,-,.041,-.5,.038,.041,.044,.038,-12.79,.11,.038,
SUN,14885.6,718.600,653.494,16.134,-,-,88.61,14.2,76.00,1.17,6.06,f,Suncorp Grp,-,12.54,+17,12.50,12.68,12.65,12.22,-.55,15.08,12.18,
SDG,2524.29,25.818,44.529,.272,2.01,.74,16.90,8.8,2.00,8.45,1.34,f,Sunland Grp,-,1.495,-5.5,1.48,1.60,1.60,1.42,-5.47,2.09,1.42,
SVS,-,.025,.090,.004,.27,1.11,-3.20,-,-,-,-,,Sunvest Corp,-,.30,-,.40,.50,.30,.30,-1.92,.41,.28,
SUL,1636.84,144.498,182.397,1.775,.22,40.91,41.20,21.8,40.00,1.03,4.44,f,Super Retail Grp,-,9.00,+31,8.82,9.15,9.11,8.57,+1.64,10.96,6.70,
SLC,155.183,11.464,-,.130,-,-,-,-,-,-,-,,Superloop,-,2.18,+8,2.13,2.18,2.20,2.05,+1.89,2.55,1.70,
SNL,2.037,2.236,.908,.082,.66,3.03,16.16,12.4,9.00,1.80,4.50,f,Supply Net,-,2.00,-,1.90,2.09,2.00,2.00,-1.92,2.257,1.619,
SRF,503.146,48.060,-,.418,.40,4.31,-28.45,-,-,-,-,,Surfstitch Grp,-,1.725,+2.5,1.725,1.75,1.75,1.63,-.45,2.09,.90,
SWK,169.919,29.662,24.403,.026,.38,.32,-8.10,-,.40,-,3.33,f,Swick Min Services,-,.12,-,.11,.125,.12,.11,-1.92,.29,.105,
SYD,30825.1,1072.92,923.218,13.065,2.80,2.09,6.17,95.0,24.50,.25,4.18,,Sydney Airport,-,5.86,+9,5.85,5.90,5.90,5.74,-.36,5.90,4.05,
TAH,13892.0,642.065,470.941,3.790,-1.13,-,42.40,10.8,20.00,2.12,4.38,f,Tabcorp Hldgs,-,4.57,+16,4.56,4.60,4.60,4.34,+1.71,5.23,3.190,
TAG,-,1.218,2.476,.008,.13,-,-12.90,-,-,-,-,,Tag Pacific,-,-,-,.085,.11,.085,.085,-1.92,.13,.07,
TAGO,2.857,.016,.101,-,-,-,-,-,-,-,-,,  opt oct17,-,.006,-1.7,.006,-,.023,.006,-75.84,.024,.006,
TWD,41.015,3.876,4.545,.088,.35,9.89,25.10,13.8,25.00,1.00,7.23,f,Tamawood,-,3.46,-7,3.45,3.50,3.51,3.43,-3.91,4.10,3.27,
TGR,2099.75,101.577,86.148,.573,2.28,1.71,34.05,11.4,14.00,2.43,3.60,p,Tassal Grp,-,3.89,+14,3.88,3.90,3.93,3.72,+1.81,4.15,3.11,
TTS,20866.5,724.596,646.877,5.274,-,-,17.42,20.7,16.50,1.06,4.57,f,Tatts Grp,-,3.61,+14,3.60,3.63,3.65,3.47,+2.11,4.20,3.02,
TCN,17.369,15.826,38.160,.018,.03,2.70,1.30,6.2,.49,2.65,6.05,,Techniche,-,.081,-.1,.08,.081,.081,.081,-3.14,.092,.07,
TNE,2005.14,103.406,65.728,1.168,.24,15.67,9.73,38.6,6.36,1.53,1.69,f,Technology One,-,3.76,+22,3.75,3.85,3.83,3.55,+4.29,4.31,2.80,
TPC,-,.798,3.394,.010,.30,3.20,-44.63,-,-,-,-,f,Tel Pacific,-,.96,-,.45,.93,.96,.96,-1.92,.96,.545,
TLS,112957,4621.91,4572.52,69.075,.39,14.49,34.50,16.4,30.50,1.13,5.40,f,Telstra Corp,-,5.65,+10,5.63,5.65,5.665,5.47,-.12,6.735,5.23,
TGG,526.027,30.872,48.632,.323,1.51,.86,1.60,81.3,4.10,.39,3.15,p,Templeton Global,-,1.30,-.5,1.30,1.32,1.32,1.275,-2.31,1.471,1.23,
TPP,1277.73,82.369,25.826,.016,.02,4.00,-.38,-,-,-,-,,Tempo Aust,-,.08,+1,.08,.083,.08,.068,+12.36,.087,.026,
TEN,12537.6,601.163,1099.37,.513,-.01,-,-16.42,-,-,-,-,,Ten Network Hldgs,-,.195,+3,.19,.195,.195,.17,+16.26,.29,.165,
TFC,1244.60,126.441,150.421,.532,1.33,1.18,34.66,4.5,3.00,11.55,1.92,f,TFS Corp,-,1.565,+1.5,1.55,1.57,1.57,1.52,-.96,2.03,1.165,
A2M,1888.92,144.312,-,.402,-,-,-,-,-,-,-,,The A2 Milk Company,-,.635,-.5,.63,.65,.655,.63,-2.70,.785,.455,
CGL,107.422,11.013,-,.203,-,-,16.10,27.0,5.80,2.78,1.33,f,The Citadel Grp,-,4.35,+12,4.35,4.60,4.37,4.09,+.91,4.37,2.00,
PGR,308.965,27.761,50.309,.068,.44,1.14,-23.40,-,5.00,-,10.00,f,THE Pas Grp,-,.50,-2,.48,.53,.58,.50,-5.77,.98,.40,
TRS,439.774,26.453,38.094,.243,4.67,1.81,49.40,17.1,30.00,1.65,3.55,f,The Reject Shop,-,8.44,+17,8.12,8.49,8.58,8.02,+.13,9.46,5.11,
YTMAZJ,-,-,-,-,-,-,-,-,-,-,-,,XTB AZJ20,-,111.74,-,111.66,111.89,111.74,111.74,-1.92,111.74,111.30,
YTMBHP,-,-,-,-,-,-,-,-,-,-,-,,XTB BHP17,-,103.46,-,103.93,104.10,103.46,103.46,-1.92,103.85,103.46,
YTMCWN,-,-,-,-,-,-,-,-,-,-,-,,XTB CWN17,-,108.08,-,105.45,106.23,105.205,105.205,-1.92,108.08,105.205,
YTMDXS,-,-,-,-,-,-,-,-,-,-,-,,XTB DXS18,-,108.20,-,107.94,108.28,108.20,108.20,-1.92,108.20,108.20,
YTMIPL,-,-,-,-,-,-,-,-,-,-,-,,XTB IPL19,-,107.85,-,107.43,108.16,107.85,107.85,-1.92,107.85,107.85,
YTMLL1,-,.001,-,-,-,-,-,-,-,-,-,,XTB LLC20,-,111.86,-,110.50,111.18,111.86,111.86,-1.92,111.86,110.25,
YTMLLC,-,-,-,-,-,-,-,-,-,-,-,,XTB LLC18,-,107.72,-,107.79,107.96,107.72,107.72,-1.92,107.74,107.07,
YTMMGR,-,.002,-,-,-,-,-,-,-,-,-,,XTB MGR20,-,111.36,-,110.71,110.89,111.36,111.36,-1.92,113.18,111.36,
YTMSCG,-,-,-,-,-,-,-,-,-,-,-,,XTB SCG19,-,108.24,-,109.10,109.49,108.24,108.24,-1.92,108.24,108.24,
YTMSG1,.992,.003,-,-,-,-,-,-,-,-,-,,XTB SGP20,-,125.93,+109,125.72,125.91,125.93,124.84,-1.05,125.93,123.77,
YTMSGP,-,-,-,-,-,-,-,-,-,-,-,,XTB SGP19,-,111.30,-,108.92,109.15,108.55,108.55,-1.92,111.50,108.55,
YTMTLS,-,.011,-,.002,-,-,-,-,-,-,-,,XTB TLS20,-,124.17,-,122.98,123.29,124.17,124.17,-1.92,127.50,122.175,
YTMWE1,-,-,-,-,-,-,-,-,-,-,-,,XTB WES20,-,110.15,-,107.49,107.66,107.775,107.775,-1.92,110.15,107.775,
YTMWES,-,-,-,-,-,-,-,-,-,-,-,,XTB WES19,-,114.16,-312.5,111.77,111.95,114.16,111.035,-4.66,114.16,111.035,
YTMWOW,-,-,-,-,-,-,-,-,-,-,-,,XTB WOW19,-,113.26,-,109.34,109.51,110.26,110.26,-1.92,113.26,110.26,
TNK,132.402,6.503,-,.040,-.08,-,2.80,35.7,-,-,-,,Think Childcare,-,1.00,+12,.99,1.095,1.00,.90,+11.71,1.18,.77,
TSM,232.901,16.304,63.472,.039,.23,1.76,2.73,14.8,3.50,.78,8.64,f,ThinkSmart,-,.405,+4.5,.40,.405,.41,.37,+10.58,.43,.305,
THO,-,4.448,13.612,-,.01,-,-1.03,-,-,-,-,,Thomas & Coffey,-,-,-,.006,.012,.006,.006,-1.92,.015,.006,
TGA,3378.84,56.265,41.677,.327,1.03,2.08,20.34,10.5,11.75,1.73,5.49,f,Thorn Grp,-,2.14,-34,2.11,2.14,2.49,2.06,-15.63,3.20,2.06,
TOP,381.520,24.873,28.346,.076,.51,.88,5.57,8.1,.50,11.14,1.11,f,Thorney Opportun,-,.45,+1,.45,.46,.47,.435,+.35,.505,.41,
TML,112.887,.113,-,.010,-,-,-,-,-,-,-,,Timah Res,-,.245,-,.05,.20,.245,.245,-,.245,.245,
TIS,139.138,99.385,48.865,.016,.04,1.30,-4.03,-,-,-,-,,Tissue Therapies,-,.052,-.2,.051,.054,.054,.052,-5.63,.415,.032,
TTN,28.628,27.613,19.622,.003,.21,.20,-81.17,-,4.00,-,97.56,f,Titan Energy Service,-,.041,+.1,.041,.045,.041,.04,+.58,1.609,.04,
TOM,62.500,401.051,43.315,.009,-,-,-.21,-,-,-,-,,Tomizone,X,.12,+1,.12,.135,.12,.115,+7.17,.20,.002,
TOMO,-,24.820,5.780,-,-,-,-,-,-,-,-,,  opt sep18,X,.012,-,.008,.025,.012,.012,-1.92,.02,.001,
TCH,223.544,30.368,-,.202,.27,6.44,.75,232.0,-,-,-,,Touchcorp,-,1.74,+3.5,1.71,1.745,1.74,1.695,+.13,1.85,1.50,
TWR,303.833,11.461,9.820,.335,1.37,1.37,2.09,90.0,12.68,.16,6.74,,Tower,-,1.88,+12,1.00,1.91,1.88,1.80,+4.90,2.30,1.67,
TOX,702.572,35.950,46.796,.348,.74,3.51,16.27,16.0,8.50,1.91,3.27,f,Tox Free Solutions,-,2.60,-9,2.55,2.62,2.73,2.60,-5.27,3.30,2.15,
